Date,Time,Direction,Number,Type,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure
2022.05.24,17:30:20,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:30:21,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:30:23,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:30:45,Direction 1,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:30:47,Direction 1,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:31:00,Direction 5,1,Bus,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:31:02,Direction 14,1,Tram,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:31:05,Direction 6,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:31:06,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:31:07,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:31:08,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:31:25,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:31:26,Direction 13,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:31:30,Direction 13,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:31:33,Direction 13,3,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:31:36,Direction 13,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:31:43,Direction 7,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:32:24,Direction 6,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:32:27,Direction 5,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:32:27,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:32:30,Direction 6,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:32:39,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:32:45,Direction 13,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:32:47,Direction 13,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:32:50,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:33:24,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:33:26,Direction 13,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:33:28,Direction 13,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:33:29,Direction 6,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:33:31,Direction 6,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:33:31,Direction 13,3,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:33:34,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:33:39,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:33:41,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:33:49,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:33:52,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:34:11,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:34:14,Direction 6,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:34:17,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:34:25,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:34:27,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:34:28,Direction 13,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:34:41,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:34:44,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:34:45,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:34:45,Direction 8,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:34:46,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:34:51,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:34:53,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:34:58,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:34:59,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:35:06,Direction 6,1,Bike,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:35:07,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:35:39,Direction 6,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:35:43,Direction 6,3,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:35:47,Direction 6,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:35:50,Direction 6,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:35:51,Direction 5,1,Bus,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:35:52,Direction 8,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:35:53,Direction 4,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:35:54,Direction 6,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:35:56,Direction 6,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:35:57,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:36:01,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:36:03,Direction 13,3,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:36:04,Direction 6,4,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:36:05,Direction 13,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:36:06,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:36:07,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:36:09,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:36:34,Direction 10,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:36:53,Direction 6,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:36:55,Direction 4,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:37:01,Direction 5,1,Bus,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:37:15,Direction 13,3,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:37:17,Direction 13,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:37:19,Direction 13,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:37:21,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:37:22,Direction 13,3,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:37:24,Direction 13,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:37:26,Direction 13,3,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:37:30,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:37:32,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:38:04,Direction 6,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:38:08,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:38:09,Direction 13,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:38:10,Direction 6,3,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:38:11,Direction 13,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:38:12,Direction 6,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:38:14,Direction 13,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:38:15,Direction 6,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:38:15,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:38:19,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:38:20,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:38:26,Direction 6,3,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:38:31,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:38:37,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:39:10,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:39:13,Direction 13,4,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:39:13,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:39:14,Direction 13,3,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:39:16,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:39:18,Direction 13,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:39:19,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:39:20,Direction 13,3,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:39:22,Direction 6,3,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:39:26,Direction 7,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:39:29,Direction 6,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:39:33,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:39:36,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:39:38,Direction 7,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:39:42,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:39:44,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:39:48,Direction 1,1,Tram,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:44:58,Direction 8,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:45:01,Direction 8,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:45:04,Direction 3,1,Bus,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:45:16,Direction 6,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:45:17,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:45:19,Direction 6,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:45:19,Direction 13,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:45:23,Direction 6,3,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:45:24,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:45:27,Direction 13,3,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:45:28,Direction 1,1,Tram,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:45:31,Direction 13,3,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:45:34,Direction 13,3,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:45:38,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:45:44,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:45:49,Direction 14,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:45:52,Direction 8,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:46:15,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:46:19,Direction 6,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:46:20,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:46:21,Direction 13,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:46:23,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:46:37,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:46:40,Direction 13,3,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:46:43,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:46:45,Direction 13,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:46:47,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:46:49,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:46:50,Direction 13,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:46:52,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:46:53,Direction 13,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:46:53,Direction 6,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:47:25,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:47:29,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:47:30,Direction 13,3,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:47:30,Direction 6,3,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:47:32,Direction 13,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:47:33,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:47:34,Direction 7,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:47:35,Direction 6,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:47:35,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:47:43,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:47:47,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:47:55,Direction 6,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:48:06,Direction 6,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:48:08,Direction 13,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:48:09,Direction 13,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:48:10,Direction 13,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:48:17,Direction 14,1,Tram,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:48:21,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:48:30,Direction 13,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:48:39,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:48:59,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:49:12,Direction 8,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:49:13,Direction 10,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:49:15,Direction 13,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:49:17,Direction 13,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:49:23,Direction 8,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:49:30,Direction 13,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:49:35,Direction 6,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:49:38,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:49:41,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:49:44,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:49:46,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:49:47,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:49:48,Direction 6,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:49:48,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:49:50,Direction 7,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:49:51,Direction 6,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:49:57,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:49:58,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:50:07,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:50:14,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:50:26,Direction 8,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:50:38,Direction 1,1,Tram,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:50:54,Direction 13,4,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:50:56,Direction 13,3,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:50:58,Direction 13,3,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:50:59,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:51:01,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:51:03,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:51:04,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:51:04,Direction 13,1,Bus,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:51:07,Direction 13,3,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:51:07,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:51:11,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:51:12,Direction 13,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:51:14,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:51:16,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:51:17,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:51:33,Direction 8,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:51:55,Direction 5,1,Bus,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:51:58,Direction 6,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:52:01,Direction 6,3,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:52:02,Direction 6,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:52:06,Direction 6,3,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:52:17,Direction 13,3,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:52:18,Direction 13,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:52:20,Direction 13,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:52:21,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:52:24,Direction 13,3,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:52:28,Direction 13,4,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:52:34,Direction 13,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:52:51,Direction 1,1,Bus,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:53:06,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:53:10,Direction 6,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:53:10,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:53:12,Direction 6,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:53:14,Direction 13,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:53:15,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:53:21,Direction 7,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:53:23,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:53:25,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:53:29,Direction 13,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:53:32,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:53:33,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:53:36,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:53:39,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:53:40,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:53:41,Direction 6,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:53:43,Direction 13,1,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
2022.05.24,17:53:44,Direction 6,2,Normal,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.71 in
